Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	StacGradNorm	VanillaGradNorm	ImplicitGradNorm	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
38	-174.63637	27.847874	-115.0	-230.0	175.63637	-53.581394	21.777557	14.851017	-81.156784	156000	0.12806872	0.12806872	0.035738908	-0.059509795	106.471405	0.0	-27.981033	0.9589143	-2.0861626e-10	25.998509645462036
39	-185.2381	62.939808	-119.0	-438.0	186.2381	-50.669975	22.285229	3.0454874	-80.63597	160000	0.10938727	0.10938727	0.031236645	-0.017223045	317.5939	0.0	-138.82825	0.93752444	-2.1755695e-09	26.650336980819702
40	-177.5238	81.99281	-114.0	-500.0	178.4762	-54.046417	22.352594	-0.50021887	-84.53368	164000	0.0888562	0.0888562	0.025562096	-0.014896037	531.72156	0.0	-225.50299	0.9357272	-9.685754e-10	27.311788082122803
41	-176.31818	25.250359	-136.0	-224.0	177.31818	-54.16728	21.026217	2.304884	-80.23555	168000	0.0730604	0.0730604	0.019999547	-0.029573023	176.99892	0.0	-99.57158	0.9374305	1.937151e-10	27.94132661819458
42	-156.44	23.824492	-114.0	-215.0	157.44	-53.289516	21.05505	14.667574	-80.41996	172000	0.13589591	0.13589591	0.035850212	-0.063467234	88.553116	0.0	-25.112396	0.93510985	2.5331975e-10	28.57430076599121
43	-146.0	24.744852	-100.0	-224.0	147.0	-49.852978	21.945295	13.88905	-79.06362	176000	0.13474703	0.13474703	0.04001816	-0.043914843	117.24839	0.0	-28.048737	0.9260685	-1.4901161e-10	29.203547954559326
44	-155.08	29.752203	-88.0	-233.0	156.08	-47.638172	21.173061	12.480877	-75.73035	180000	0.104918964	0.104918964	0.023838619	-0.038544636	82.42478	0.0	-22.67517	0.9159802	9.23872e-10	29.841464519500732
45	-151.11539	20.699919	-105.0	-192.0	152.11539	-50.57875	21.047888	7.153717	-79.15746	184000	0.14690538	0.14690538	0.041176245	-0.06461554	84.56248	0.0	-16.673523	0.91948074	-5.364418e-10	30.478877544403076
46	-156.68	49.93413	-99.0	-355.0	157.68	-49.67758	21.76508	5.6018176	-78.116486	188000	0.072569	0.072569	0.02445885	-0.005365154	300.09076	0.0	-114.150925	0.89996773	2.69711e-09	31.14197015762329
47	-147.96153	51.553917	-95.0	-367.0	148.96153	-49.865242	19.614073	5.567315	-76.23457	192000	0.10833865	0.10833865	0.04154751	-0.047026053	256.31537	0.0	-71.59444	0.9043829	-4.4703483e-10	31.770966291427612
48	-146.76923	25.466885	-94.0	-197.0	147.76923	-49.783478	21.634357	4.866603	-79.99036	196000	0.14054978	0.14054978	0.036330156	-0.050504226	94.55829	0.0	-23.101463	0.8991638	-6.2584876e-10	32.42410755157471
49	-145.44444	49.596397	-102.0	-374.0	146.44444	-47.466656	20.284761	3.815885	-76.74643	200000	0.10644932	0.10644932	0.02432353	-0.033329505	227.00937	0.0	-63.293045	0.8869657	2.2351741e-10	33.069578886032104
